lon,lat,sst,type
-52.7582,-35.1991,290.32,test
-56.0875,-47.761,278.5,test
-58.5334,-44.7316,279.44,test
-54.1435,-46.4754,281.44,test
-53.9681,-44.7888,282.41,test
-58.7979,-48.4503,278.63,test
-56.2875,-47.847,278.55,test
-56.7863,-44.3993,280.89,test
-52.1528,-49.0944,278.38,test
-51.0854,-37.6416,289.28,test
-56.2745,-47.043,279.11,test
-59.8721,-42.54,282.27,test
-51.8363,-49.522,277.95,test
-51.0671,-40.9273,289.76,test
-52.978,-45.8706,280.77,test
-59.4282,-45.81,279.05,test
-53.9276,-44.6948,282.47,test
-54.5347,-49.3822,278.29,test
-58.1836,-47.5953,279.35,test
-55.5842,-47.7976,279,test
-55.4462,-41.9079,282.86,test
-58.7941,-39.8778,283.63,test
-52.0868,-37.3787,291.7,test
-50.3744,-38.803,287.1,test
-52.6789,-38.2348,291.64,test
-58.4571,-43.2453,279.66,test
-59.8584,-41.2403,283.22,test
-59.4799,-44.8873,279.6,test
-58.9266,-43.769,279.64,test
-54.3478,-46.3048,281.94,test
-48.1323,-36.1592,290.6,test
-50.4364,-35.2948,292.26,test
-58.1017,-47.2274,279.75,test
-54.9053,-49.175,278.63,test
-53.5597,-40.0415,291.76,test
-54.5102,-45.864,280.94,test
-54.9378,-45.7713,280.72,test
-53.527,-40.4411,291.94,test
-50.541,-46.4162,281.63,test
-50.3989,-46.9622,282.6,test
-54.0801,-44.8011,280.16,test
-53.7019,-38.0252,292.13,test
-49.4409,-35.9335,292.47,test
-55.999,-41.3902,280.83,test
-56.5793,-40.7686,279.75,test
-58.8806,-48.6482,278.85,test
-55.3885,-39.3366,280.82,test
-57.32,-42.8957,281.38,test
-49.0196,-36.137,293.32,test
-58.9467,-43.3547,280.05,test
-57.3596,-46.9598,279.54,test
-58.5918,-43.9519,279.92,test
-55.0335,-40.9231,280.97,test
-56.9074,-47.8738,278.04,test
-55.0563,-41.8042,280.86,test
-59.3662,-42.8535,281.17,test
-58.3474,-46.2388,278.07,test
-55.8802,-47.684,278.27,test
-57.9697,-44.7502,281.54,test
-58.8789,-44.8103,279.47,test
-53.8174,-44.6003,280.86,test
-59.0084,-45.4079,278.92,test
-59.3776,-47.4647,278.66,test
-52.8881,-37.3279,291.03,test
-55.2902,-41.375,280.77,test
-54.6771,-47.5552,282.64,test
-59.4604,-43.5502,279.73,test
-58.0403,-47.2,279.94,test
-59.356,-49.8095,278.97,test
-54.6193,-49.4791,278.41,test
-55.1898,-46.9938,281.38,test
-53.4606,-47.93,285.5,test
-57.4532,-48.3994,278.97,test
-55.35,-44.4467,283.6,test
-56.0723,-49.4724,278.41,test
-59.4789,-44.7767,279.61,test
-58.9861,-46.319,278.75,test
-56.8612,-38.7239,284.25,test
-51.8202,-48.6295,283.57,test
-56.6605,-45.1778,281.51,test
-57.3582,-49.1579,279.22,test
-59.9287,-45.4545,279.72,test
-59.355,-46.58,278.51,test
-48.4739,-36.4069,290.95,test
-53.0026,-49.5221,277.52,test
-57.7438,-44.1551,281.1,test
-58.2011,-49.4936,279.55,test
-50.6486,-35.7036,292.88,test
-53.9663,-35.4305,289.79,test
-58.2683,-45.6401,278.61,test
-52.3136,-35.1419,290.41,test
-53.1135,-35.9289,289.57,test
-54.7833,-41.5897,285,test
-53.1569,-49.5937,277.94,test
-52.6653,-35.6835,291.03,test
-53.7856,-36.8965,291.7,test
-57.2451,-49.1432,277.38,test
-55.1277,-49.4909,278.54,test
-50.1362,-47.127,282.17,test
-56.8519,-49.177,279.27,test
-59.2467,-45.1608,279.48,test
-53.281,-37.4609,291.92,test
-52.7602,-45.9842,280.73,test
-53.7464,-36.0862,288.89,test
-48.7727,-35.8933,292.63,test
-53.9281,-40.4935,289.36,test
-57.0389,-44.6148,281.32,test
-54.2722,-49.8063,278.76,test
-56.2151,-48.7135,278.39,test
-51.6895,-49.1683,278.2,test
-49.8442,-37.7117,289.41,test
-57.7039,-41.4579,281.63,test
-49.2538,-36.1414,293.92,test
-53.4576,-39.1968,291.25,test
-59.2189,-41.3246,282.53,test
-52.2655,-42.0723,286.19,test
-52.9287,-36.5687,291.6,test
-57.1228,-48.7811,279.29,test
-58.8427,-43.178,280.04,test
-57.7586,-41.6743,280.85,test
-49.9073,-35.256,292.66,test
-56.7587,-45.7531,280.7,test
-56.7011,-44.6963,280.75,test
-54.5782,-48.9398,278.05,test
-54.9574,-48.79,277.76,test
-54.2261,-48.0612,278.73,test
-54.7248,-48.5945,278.66,test
-59.717,-42.9243,281.5,test
-59.7149,-46.7841,279.1,test
-48.0058,-36.3982,291.1,test
-56.6516,-46.832,280.67,test
-57.0399,-48.4634,278.97,test
-51.5353,-48.8007,278.88,test
-55.2973,-43.4781,289.19,test
-59.3577,-46.6165,278.42,test
-57.8941,-39.0233,284.5,test
-48.1334,-46.5114,283.36,test
-53.0671,-49.4758,277.83,test
-57.5276,-43.639,281.07,test
-50.62,-45.8666,282.69,test
-48.5234,-43.2711,283.38,test
-53.7957,-37.4665,291.32,test
-52.1377,-37.8637,292.53,test
-54.3927,-46.8645,284.75,test
-53.683,-38.7122,290.76,test
-52.3465,-43.4986,286.42,test
-52.0701,-42.7096,284.39,test
-53.9177,-35.6144,290.05,test
-50.2285,-46.4974,283.16,test
-53.6492,-35.3338,289.77,test
-56.1275,-44.9903,281.35,test
-56.1278,-44.061,283.25,test
-55.181,-45.0642,280.98,test
-56.055,-48.7874,279.1,test
-54.5803,-45.335,283.54,test
-58.0856,-41.7144,281.57,test
-56.3799,-48.5288,278.77,test
-53.4834,-49.8475,278.39,test
-57.7778,-44.1271,281.25,test
-54.3648,-38.4165,290.07,test
-51.2178,-35.3603,292.88,test
-50.777,-42.2831,282.53,test
-55.1104,-41.1349,281.54,test
-59.1256,-49.1926,279.97,test
-50.5533,-45.779,282.52,test
-55.6242,-45.5541,279.77,test
-50.675,-36.5203,291.83,test
-55.7305,-47.925,278.69,test
-56.247,-48.6175,279.04,test
-56.2232,-48.8547,278.52,test
-58.3039,-46.7739,278.05,test
-59.6354,-45.7621,279.27,test
-56.9895,-48.2503,278.88,test
-57.7441,-48.5153,278.61,test
-51.8962,-48.7996,280,test
-57.9179,-41.724,281.51,test
-49.9209,-35.6429,291.52,test
-57.7394,-49.0324,279.47,test
-59.3396,-40.3644,283.26,test
-52.3099,-46.9068,283.26,test
-59.0727,-42.7792,280.95,test
-57.1772,-42.4176,281,test
-58.8482,-44.2333,279.63,test
-50.704,-47.3772,281.89,test
-52.7069,-44.3986,283.01,test
-55.3565,-37.9454,283.03,test
-54.3625,-49.2693,278.45,test
-55.1431,-42.3409,281.04,test
-56.5407,-41.0387,279.85,test
-52.216,-38.2984,292.42,test
-56.7724,-44.3776,280.77,test
-54.5229,-40.5239,280.64,test
-51.0535,-47.1434,281.72,test
-55.1962,-41.9639,281.45,test
-51.0392,-36.1961,291.5,test
-58.7761,-45.6857,279.16,test
-59.1493,-45.3987,279.07,test
-54.4992,-41.7583,288.52,test
-55.4156,-45.7759,280.6,test
-53.7789,-49.0363,278.01,test
-57.3703,-49.6833,278.79,test
-51.3244,-47.444,282.22,test
-58.2931,-49.5181,279,test
-53.6188,-46.8436,280.16,test
-58.9882,-42.984,280.22,test
-55.7807,-44.2658,284.36,test
-48.1936,-37.0238,291.58,test
-50.3691,-37.1746,292.32,test
-57.031,-44.7479,281.57,test
-58.7734,-40.0481,283.28,test
-54.0372,-37.7383,287.33,test
-59.9814,-48.9695,279.13,test
-59.6809,-48.04,278.85,test
-56.5696,-40.705,280.04,test
-58.1956,-42.4889,280.04,test
-54.9471,-47.4364,281.05,test
-56.2793,-41.4497,279.7,test
-56.4094,-48.5999,278.79,test
-53.1074,-38.5805,291.5,test
-57.1973,-47.95,279.22,test
-51.6069,-49.3869,277.75,test
-55.621,-41.1073,281.19,test
-52.9115,-37.4566,291.16,test
-54.2502,-47.0859,284.82,test
-58.3123,-44.1077,279.55,test
-53.6082,-37.3748,292.32,test
-53.971,-47.2741,284.75,test
-51.0842,-47.3148,281.91,test
-55.1972,-46.8479,278.88,test
-48.6397,-35.9991,292.26,test
-58.9113,-45.0798,278.72,test
-59.8061,-39.7753,284.98,test
-57.4282,-45.0053,281.36,test
-57.5081,-48.7484,279.22,test
-56.4872,-44.8138,281.53,test
-55.7825,-47.9867,279,test
-58.3442,-49.146,279.55,test
-58.9006,-49.0491,279.48,test
-54.0493,-38.7674,289.08,test
-55.9041,-38.0866,283.88,test
-55.7506,-39.2508,281.7,test
-55.0531,-48.2797,278.08,test
-58.2091,-38.6299,285.53,test
-57.9068,-48.4738,278.75,test
-58.3616,-45.574,279.04,test
-55.5052,-44.5577,281.57,test
-58.2479,-45.0753,279.69,test
-53.5485,-36.9012,292.16,test
-57.5846,-49.2893,279.41,test
-55.4693,-47.6569,278.51,test
-55.7099,-41.0609,281.16,test
-55.9537,-41.9084,283.63,test
-54.2494,-46.256,282.16,test
-57.1388,-49.8031,279.22,test
-56.4592,-43.4799,280.63,test
-52.8888,-38.0339,291.35,test
-52.0065,-36.8846,291.58,test
-56.3853,-49.6763,278.82,test
-52.4552,-47.3932,281.35,test
-53.6949,-39.5537,290.44,test
-48.18,-38.3553,291.04,test
-56.0022,-42.3196,281.66,test
-55.1347,-41.3697,281.32,test
-58.1189,-42.813,279.5,test
-58.036,-43.0482,279.25,test
-57.8086,-46.9325,280.38,test
-57.4681,-42.4593,279.58,test
-55.9081,-45.9872,279.47,test
-51.3508,-35.8329,292.2,test
-48.0017,-35.8174,292.19,test
-55.6448,-47.2124,278.85,test
-58.2876,-41.1259,282.66,test
-57.7682,-45.5625,280.39,test
-53.1079,-45.9185,280.66,test
-53.5275,-38.5272,292.11,test
-54.6256,-48.9118,278.25,test
-55.398,-47.4134,278.91,test
-58.2586,-46.8992,278.66,test
-52.9543,-35.6685,289.6,test
-59.5568,-48.3965,279.55,test
-51.8913,-38.7194,290.03,test
-56.9188,-39.313,283.52,test
-56.1756,-42.2257,283.39,test
-59.6881,-45.1065,279.42,test
-54.7374,-45.1613,280.5,test
-49.4495,-45.3484,284.82,test
-56.8979,-44.7524,281.47,test
-59.0446,-43.6585,279.88,test
-54.4698,-47.4231,282.63,test
-59.267,-45.3439,279.19,test
-52.153,-37.8891,292.47,test
-56.9346,-44.9527,281.41,test
-55.8524,-41.4371,281.2,test
-57.4869,-44.5909,281.47,test
-51.9887,-45.7584,284.52,test
-57.1351,-47.8835,278.79,test
-55.9169,-47.6644,278.45,test
-54.4165,-48.6608,278.57,test
-50.9416,-43.451,283.27,test
-57.6311,-43.2769,281.39,test
-49.0797,-37.1811,288.36,test
-55.9414,-45.2027,280.45,test
-48.5626,-35.287,291.51,test
-54.3913,-48.9921,278.1,test
-53.9806,-44.552,281.01,test
-56.2398,-40.4445,280.01,test
-59.6138,-49.9427,279.83,test
-48.5279,-35.6967,291.1,test
-56.3516,-48.2196,278.94,test
-53.5349,-48.4283,279.01,test
-54.0386,-47.8472,283.45,test
-58.2629,-42.9531,279.69,test
-53.5102,-38.4907,292.29,test
-48.6589,-36.506,291.13,test
-51.0344,-43.0551,285.91,test
-55.6982,-39.3548,281.33,test
-51.1158,-43.2366,283,test
-53.1634,-49.1684,277.88,test
-59.0764,-46.7058,278.82,test
-55.194,-46.3813,280.54,test
-51.391,-36.1927,292.26,test
-57.869,-43.8707,281.45,test
-50.505,-46.9952,282.58,test
-59.4853,-45.8577,279.14,test
-52.3342,-46.1495,283.25,test
-54.7373,-45.5501,281,test
-49.7556,-35.81,290.27,test
-58.5241,-41.5985,282.54,test
-55.7311,-37.7762,284.01,test
-51.8016,-48.5779,282.88,test
-56.1274,-49.6009,278.58,test
-58.1365,-42.5153,279.82,test
-54.8817,-49.2434,278.6,test
-50.3104,-46.9055,282.47,test
-59.7302,-41.8561,283.33,test
-57.8558,-45.1158,280.97,test
-50.185,-36.0396,289.42,test
-52.0734,-36.3329,292.86,test
-53.3408,-38.7072,291.69,test
-56.0724,-49.2903,278.85,test
-57.418,-47.024,279.72,test
-56.106,-46.1513,279.55,test
-55.3743,-47.0245,278.42,test
-59.9567,-43.5691,280.66,test
-53.7853,-35.7077,290.07,test
-54.563,-49.6827,278.82,test
-50.7117,-37.0918,292.16,test
-53.6151,-48.9169,277.91,test
-57.2568,-47.372,279.66,test
-58.9974,-49.5352,278.94,test
-54.421,-37.8908,289.61,test
-57.5403,-39.5337,283.52,test
-51.6537,-35.2068,292.42,test
-48.7601,-45.8162,282.88,test
-56.5665,-38.9265,283.63,test
-59.0192,-49.5491,279.44,test
-54.0338,-48.9962,277.98,test
-57.9589,-45.5151,280.8,test
-48.6694,-35.1141,289.85,test
-52.4296,-37.7384,291.32,test
-49.813,-36.7193,288.3,test
-57.8294,-48.917,279.3,test
-50.8124,-44.7157,282.32,test
-51.0838,-36.4019,291.88,test
-55.0239,-46.6062,283.13,test
-52.1628,-49.2004,277.79,test
-53.0193,-38.7511,291.42,test
-58.0467,-46.1401,280.27,test
-51.4731,-36.3342,291.77,test
-53.2205,-45.101,281.44,test
-57.0222,-48.663,279.04,test
-59.4533,-47.5463,278.97,test
-53.7924,-36.3168,289.48,test
-55.5331,-47.319,279.22,test
-50.4592,-46.0813,282.53,test
-58.4835,-38.8495,285,test
-50.9157,-42.9401,286.25,test
-57.4845,-47.424,279.54,test
-57.5407,-45.0518,281.38,test
-58.3334,-48.415,278.7,test
-55.8073,-48.7007,278.57,test
-49.6426,-35.2623,292.26,test
-50.632,-45.7139,282.63,test
-59.1371,-42.8891,280.47,test
-53.0007,-38.4359,291.33,test
-58.2007,-43.8584,280.11,test
-59.6215,-41.0773,283.32,test
-57.8683,-48.5963,279.05,test
-48.874,-35.5163,293.07,test
-51.5673,-47.0581,280.76,test
-56.5535,-49.8655,278.76,test
-56.2822,-48.4086,278.38,test
-59.8103,-49.9774,279.29,test
-52.7114,-48.5977,281.98,test
-48.5911,-36.0483,292.38,test
-56.2969,-48.1969,278.97,test
-58.9737,-46.6809,278.75,test
-59.0091,-48.1783,278.38,test
-48.9756,-35.628,293.01,test
-57.2176,-46.7225,279.88,test
-51.6311,-36.8652,291.75,test
-50.7207,-37.6063,289.54,test
-59.7968,-48.556,279.54,test
-56.825,-45.3787,281.22,test
-54.0075,-47.8708,283.35,test
-55.2277,-43.8827,288.11,test
-51.5841,-49.219,278.16,test
-58.5496,-49.2344,279.52,test
-57.9598,-44.8972,280.32,test
-52.3832,-37.5706,291.67,test
-57.7246,-45.0004,280.88,test
-54.9041,-42.2227,281.19,test
-55.9596,-42.3128,282.22,test
-55.9354,-38.2117,283.79,test
-56.0001,-48.7083,278.97,test
-56.8062,-47.6579,278.25,test
-55.384,-41.4575,280.79,test
-52.612,-37.021,291.03,test
-53.5413,-47.7018,284.05,test
-51.3515,-38.3028,290.2,test
-57.9904,-44.3879,280.89,test
-53.3709,-49.8835,278.23,test
-58.5817,-39.8273,283.45,test
-50.8733,-43.4884,283.75,test
-51.9129,-49.6592,278.07,test
-50.6716,-35.0765,292.85,test
-53.4788,-46.9324,280.2,test
-58.9185,-44.2307,280.08,test
-53.0418,-45.746,280.7,test
-55.9134,-47.3596,278.47,test
-55.9377,-49.7312,278.79,test
-56.5502,-43.9959,280.82,test
-58.948,-46.3995,278.72,test
-56.7261,-38.4587,284.47,test
-57.2283,-41.6567,280.11,test
-55.3808,-43.9944,287.82,test
-48.2007,-37.4586,289.08,test
-59.4819,-43.2165,280.6,test
-55.9087,-47.3784,279.27,test
-50.5887,-43.0799,286.85,test
-54.3088,-44.669,280.79,test
-58.8327,-49.7427,279.54,test
-58.5159,-47.2544,278.6,test
-56.3975,-41.8301,279.8,test
-53.4691,-37.7446,291.19,test
-58.9751,-47.9861,278.6,test
-53.5439,-37.8732,291.38,test
-58.2961,-41.8478,281.64,test
-54.0667,-49.4446,278.11,test
-55.4437,-39.2461,281.44,test
-58.5842,-41.9086,281.92,test
-54.4116,-48.7148,278.26,test
-53.8156,-35.2951,289.5,test
-51.6411,-36.5322,292.47,test
-59.7394,-46.0072,278.98,test
-58.263,-44.8124,279.79,test
-50.0701,-39.6024,287.22,test
-50.8713,-43.0578,286.5,test
-56.0813,-45.352,280.48,test
-54.94,-48.2378,278.44,test
-57.2622,-41.233,280.27,test
-55.9071,-37.6347,284.29,test
-55.8974,-46.3428,279.82,test
-56.6203,-41.8476,279.5,test
-48.5124,-35.6799,292.69,test
-51.2633,-41.9492,283.14,test
-59.1171,-38.7781,286.19,test
-53.7859,-40.9154,291.47,test
-49.2122,-45.9283,282.6,test
-56.3968,-43.7514,280.79,test
-49.6053,-37.5063,291.47,test
-58.9277,-39.805,284,test
-51.433,-43.6239,282.92,test
-58.7315,-39.1772,285.2,test
-54.1737,-42.374,289.91,test
-54.9089,-45.9671,280.66,test
-58.0888,-47.0817,278.8,test
-52.9902,-46.0348,280.3,test
-55.8244,-44.8097,281.07,test
-58.9187,-48.436,278.72,test
-52.4956,-37.1868,291.04,test
-58.1312,-39.188,283.98,test
-59.8609,-43.6671,280.61,test
-56.4927,-43.2768,280.63,test
-53.4734,-37.4988,291.47,test
-53.3962,-38.6359,291.89,test
-57.4078,-46.6375,280.29,test
-56.4706,-44.4536,280.66,test
-51.3353,-36.7484,290.91,test
-57.0847,-46.2064,280.54,test
-56.1649,-44.5456,281.69,test
-54.3117,-48.5992,278.1,test
-59.9289,-42.833,282.01,test
-58.0224,-43.6064,281.08,test
-59.9839,-44.1073,280.44,test
-56.1669,-47.3589,278.94,test
-56.7507,-44.4004,281.25,test
-57.5004,-41.84,279.91,test
-55.2032,-40.2931,281.13,test
-50.4443,-47.0527,282.2,test
-58.6482,-42.9221,280.75,test
-57.9135,-39.3883,283.76,test
-54.9646,-45.1036,280.5,test
-55.0019,-47.9559,278.16,test
-58.549,-41.6013,282.44,test
-50.3821,-36.4049,289.52,test
-59.9664,-43.8035,281.02,test
-53.9531,-36.9421,289.85,test
-51.2715,-35.0673,292.29,test
-58.5421,-47.0465,279.79,test
-56.6209,-49.6172,278.63,test
-54.2568,-48.9101,278.33,test
-50.6634,-42.6785,287.63,test
-57.2476,-46.2421,280.38,test
-49.9394,-37.5198,290.47,test
-58.6657,-48.8389,278.77,test
-49.0758,-35.8383,292.32,test
-52.4615,-44.9935,284.64,test
-57.95,-43.349,281.1,test
-59.1926,-41.3221,283.04,test
-49.6083,-46.2388,282,test
-59.1939,-47.4327,278.69,test
-59.7795,-45.4843,279.47,test
-56.1895,-47.9558,278.41,test
-55.4206,-46.7573,279.33,test
-56.263,-39.2373,282.83,test
-55.6765,-48.2605,278.85,test
-59.0758,-42.3999,281.36,test
-58.5709,-45.0526,279.72,test
-48.8088,-45.6392,282.77,test
-54.5874,-49.6267,278.5,test
-57.3549,-43.283,281.07,test
-59.2006,-46.7343,278.82,test
-59.7798,-45.7492,279.32,test
-53.0289,-46.9929,281.69,test
-53.5124,-40.4573,291.97,test
-50.1398,-35.4752,291.5,test
-54.617,-49.8002,278.75,test
-53.0495,-36.5837,290.91,test
-58.3405,-40.6063,282.69,test
-59.8129,-48.0008,278.94,test
-59.9291,-41.3556,283.39,test
-58.6242,-42.2614,281.33,test
-53.3729,-39.6117,291.36,test
-50.6527,-35.2494,292.57,test
-57.9445,-45.046,280.38,test
-55.161,-49.7335,278.35,test
-59.0226,-39.7981,283.94,test
-53.6831,-45.9055,281.57,test
-53.7711,-49.1731,277.79,test
-49.9878,-43.1174,288.11,test
-57.6428,-41.3301,281.79,test
-50.6694,-44.5784,283.41,test
-55.1155,-48.0156,278.47,test
-55.2136,-40.3618,281.28,test
-56.799,-49.2067,278.6,test
-59.3995,-44.1582,280,test
-56.6155,-41.9076,280.69,test
-58.7531,-49.9353,279.54,test
-53.956,-46.3968,281.28,test
-55.3493,-37.4671,283.92,test
-58.352,-49.2163,279.54,test
-56.5089,-44.8912,280.51,test
-54.6613,-46.4647,282.38,test
-52.7571,-35.7008,290.6,test
-57.9119,-44.3729,280.91,test
-53.5586,-45.915,281.91,test
-56.762,-49.6324,279.1,test
-48.0555,-43.0802,283.11,test
-54.2277,-49.1069,277.75,test
-56.402,-41.0481,279.69,test
-57.6927,-46.9842,280.22,test
-52.3082,-37.5614,291.32,test
-56.6437,-49.9682,278.47,test
-53.9807,-40.1845,288.89,test
-53.4522,-39.0611,291.67,test
-53.797,-49.2668,277.86,test
-56.3702,-45.8723,280.08,test
-50.6371,-43.3125,285.69,test
-56.4778,-43.2124,280.72,test
-49.3398,-36.3094,288.35,test
-57.6755,-45.4537,281.13,test
-58.4597,-43.4346,280.1,test
-51.7256,-46.8675,280.8,test
-59.1698,-39.9877,283.89,test
-58.2275,-44.8043,280.97,test
-57.5206,-39.3411,283.89,test
-55.5126,-47.057,279.04,test
-58.0411,-48.1504,278.5,test
-56.5654,-40.6474,280,test
-55.8074,-47.4823,278.91,test
-56.0101,-43.613,286.28,test
-56.3669,-42.0022,280.44,test
-56.1479,-45.1176,281.3,test
-56.3203,-48.1183,278.92,test
-57.9267,-46.402,278.35,test
-54.6085,-47.6686,281.32,test
-55.9905,-48.3764,278.73,test
-50.1716,-35.5504,292.26,test
-50.7897,-37.7277,289.63,test
-49.1841,-46.6409,282.88,test
-51.6418,-38.08,289.7,test
-59.4826,-48.7743,279.04,test
-57.2194,-38.818,284.36,test
-57.4897,-40.8905,281.78,test
-58.1321,-45.0895,279.52,test
-56.7952,-42.9024,281.1,test
-55.934,-37.8188,284.32,test
-59.365,-42.9642,281,test
-58.3992,-45.1978,278.66,test
-54.0988,-35.8643,290,test
-57.7305,-48.6886,279.32,test
-58.0233,-43.6205,281.04,test
-59.0717,-41.9605,282.47,test
-52.7722,-46.6513,284.16,test
-58.4594,-42.5624,280.11,test
-56.9781,-44.3753,281.82,test
-49.2911,-46.6235,282.88,test
-59.0999,-46.8044,278.6,test
-54.364,-47.4529,283.35,test
-57.3436,-44.2129,280.75,test
-50.0991,-46.5006,282.63,test
-59.1812,-44.6075,278.85,test
-52.4491,-46.8579,283.88,test
-59.6502,-47.3626,278.91,test
-55.0755,-40.867,281.13,test
-55.4891,-49.5922,278.75,test
-58.4579,-39.0266,284.94,test
-58.6231,-49.3591,279.22,test
-48.1847,-37.8124,288.23,test
-54.8104,-48.8968,278.36,test
-56.5521,-49.8594,278.38,test
-50.1065,-47.1521,282.08,test
-50.735,-36.5487,292.27,test
-51.3528,-35.8811,291.91,test
-58.1357,-44.8168,280.82,test
-58.7338,-43.8096,279.41,test
-54.7716,-45.4629,282.28,test
-58.5517,-46.7148,278.41,test
-57.4951,-44.2953,281.11,test
-56.2854,-48.1184,278.88,test
-51.6178,-35.8688,292,test
-58.1863,-46.5446,278.05,test
-55.8663,-41.8784,283.5,test
-59.3165,-46.6611,278.83,test
-58.6914,-47.1508,278.66,test
-56.2277,-47.5968,277.98,test
-50.4975,-46.9231,282.72,test
-59.3848,-47.904,278.63,test
-56.2086,-43.1428,281.89,test
-51.07,-37.7936,289.91,test
-57.6588,-43.0084,280.5,test
-58.6137,-39.2223,284.76,test
-55.2932,-42.2811,281.66,test
-48.9879,-36.5047,290.38,test
-55.3992,-48.615,278.41,test
-56.6496,-48.4963,278.91,test
-53.455,-35.967,288.66,test
-50.3544,-46.9956,282.29,test
-56.3015,-49.2532,278.83,test
-57.3733,-47.7831,279.85,test
-59.0207,-48.2851,279.64,test
-50.8823,-36.3619,291.98,test
-55.6014,-49.3055,278.6,test
-57.4049,-42.2811,279.63,test
-54.8831,-47.0987,282.48,test
-56.8354,-49.4541,278.66,test
-53.1807,-45.8707,280.67,test
-48.0794,-37.6339,288.82,test
-52.405,-35.427,290.51,test
-56.8399,-40.5386,281,test
-57.6403,-41.5127,281.26,test
-59.7457,-49.2178,279.13,test
-58.829,-42.9834,280.33,test
-57.2622,-41.9859,279.7,test
-54.9423,-46.2581,280.45,test
-56.0963,-37.8539,284.42,test
-54.7452,-48.5414,278.35,test
-56.0293,-48.3317,278.22,test
-52.239,-49.0376,278.41,test
-59.1047,-49.9599,279.58,test
-49.7231,-45.5812,283.86,test
-50.5039,-47.0107,282.79,test
-53.7445,-48.2244,280.41,test
-56.3829,-45.2882,280.66,test
-56.8603,-45.4475,280.3,test
-53.4541,-46.0942,280.92,test
-58.621,-41.6504,282.47,test
-54.4923,-42.0255,289.04,test
-53.5611,-39.3164,291.38,test
-48.4467,-44.8983,282.69,test
-53.4287,-45.9468,281.23,test
-53.9299,-45.6653,282.29,test
-49.415,-38.1383,290.91,test
-59.5362,-46.6857,278.67,test
-53.5863,-47.0627,280.45,test
-55.6118,-44.5568,281.66,test
-54.8296,-46.4114,281.14,test
-52.2882,-36.1774,292.6,test
-57.076,-44.144,281,test
-58.3096,-47.4032,279.1,test
-56.5414,-43.8954,280.97,test
-53.2047,-46.7749,280.75,test
-57.6069,-43.9319,281.19,test
-48.7462,-46.7913,284.19,test
-55.0023,-42.1464,281.08,test
-58.2294,-43.4508,279.55,test
-58.9213,-48.0246,278.47,test
-54.13,-35.4162,290.1,test
-54.5167,-41.5311,286.89,test
-56.1377,-49.6633,278.55,test
-56.8542,-48.8643,278.57,test
-59.0776,-45.0122,279.22,test
-59.745,-48.2339,279.17,test
-53.8395,-49.3913,278.41,test
-54.2266,-40.9955,291.05,test
-53.6551,-49.4698,278.2,test
-57.8944,-45.912,280.33,test
-55.4612,-44.5323,282.52,test
-57.0548,-49.16,279.26,test
-54.9141,-47.2506,281.82,test
-51.5702,-38.4943,290.26,test
-55.2163,-49.185,278.79,test
-53.4175,-39.3739,292.02,test
-56.8661,-47.7043,278.5,test
-51.4196,-36.8091,291.63,test
-58.8442,-40.0338,283.44,test
-55.9696,-49.5918,278.33,test
-55.0352,-44.2034,285.26,test
-52.0874,-48.0723,283.94,test
-51.458,-36.2104,292.04,test
-58.9647,-39.977,283.82,test
-59.2952,-47.1767,278.35,test
-56.4834,-47.923,278.91,test
-58.3059,-46.8764,278.79,test
-59.036,-49.1704,279.02,test
-57.2805,-47.9785,278.83,test
-58.1832,-42.2217,280.13,test
-53.2065,-46.478,281.38,test
-55.8347,-41.8414,282.44,test
-53.7458,-47.3391,284.07,test
-54.6839,-39.1911,282.48,test
-56.8802,-41.7349,279.75,test
-56.9367,-44.335,281.19,test
-59.4385,-49.6168,279.47,test
-50.4674,-38.8764,287.77,test
-52.0126,-36.6672,292.63,test
-57.6727,-39.0281,284.61,test
-55.9799,-42.0345,282.33,test
-57.9142,-48.8343,279.22,test
-57.3188,-46.3703,280.35,test
-50.6564,-43.3059,285.91,test
-51.3026,-37.6623,290.23,test
-56.1195,-44.4621,281.75,test
-54.1065,-46.7692,284.27,test
-59.6005,-40.751,283.23,test
-53.7889,-36.3034,289.5,test
-52.913,-38.2995,291.51,test
-59.3567,-44.3039,279.61,test
-51.0904,-39.23,289.26,test
-56.2284,-44.2623,280.66,test
-48.1788,-35.276,291.07,test
-51.5101,-36.7572,291.63,test
-58.2828,-43.4835,279.35,test
-59.3707,-44.419,279.69,test
-55.2603,-44.3981,283.85,test
-52.4349,-38.6174,291.88,test
-54.9234,-46.8526,282.52,test
-50.9738,-49.3301,277.72,test
-53.6175,-40.0463,291.66,test
-48.6496,-35.4571,292.58,test
-52.4846,-49.2227,277.76,test
-56.9047,-49.1164,278.63,test
-56.9798,-48.7744,279.19,test
-54.4691,-47.2152,284.6,test
-59.4737,-43.4545,279.85,test
-58.3775,-48.917,278.85,test
-59.7222,-46.4368,278.91,test
-57.0746,-49.3288,278.72,test
-51.8061,-44.2381,281.54,test
-56.8354,-46.6586,280.19,test
-58.8773,-46.1267,278.45,test
-49.7457,-37.9034,288.95,test
-58.5178,-47.4901,278.98,test
-58.269,-39.2152,284.17,test
-56.6522,-41.1709,279.85,test
-52.7434,-49.4516,277.79,test
-48.443,-45.9019,282.51,test
